,City,Latitude,Longitude
3712,chicago,41.8779047891568,-87.6427854757224
3713,chicago,41.9836699,-87.76634
3714,chicago,41.9167547335194,-87.7471506780101
3715,chicago,41.877876,-87.63478
3716,chicago,42.0193106,-87.676069
3717,chicago,41.8365223,-87.6264051
3718,chicago,41.9900397956371,-87.7335488051176
3719,chicago,41.8813351,-87.6655271
3720,chicago,41.92185,-87.69766
3721,chicago,42.013029,-87.711981
3722,chicago,41.8780580596504,-87.6292400323373
3723,chicago,41.9472200147935,-87.6540099084377
3724,chicago,41.8772499,-87.6402899
3725,chicago,42.0337651,-87.6778636
3726,chicago,41.8807572126389,-87.6254108548164
3727,chicago,41.719968476232,-87.789421959079
3728,chicago,41.9781243384332,-87.9047012329102
3729,chicago,41.9173,-87.65871
3730,chicago,41.9913864135742,-87.6829071044922
3731,chicago,41.8734108364624,-87.6247296557778
3732,chicago,41.9182445724707,-87.6508014417597
3733,chicago,41.89312,-87.62308
3734,chicago,41.8838099,-87.63936
3735,chicago,41.90355,-87.67149
3736,chicago,41.9130001,-87.6485108
3737,chicago,41.9019849,-87.9423537
3738,chicago,41.8781509,-87.6492691
3739,chicago,41.9753506868455,-87.9064446687698
3740,chicago,41.9380645751953,-87.6446380615234
3741,chicago,41.88282,-87.63271
3742,chicago,42.0116059973238,-87.8007441759109
3743,chicago,42.0407251,-87.7948819
3744,chicago,41.9686951,-87.672826
3745,chicago,41.70187,-87.68188
3746,chicago,41.9616149989358,-87.6750356343155
3747,chicago,41.9614951,-87.6668077
3748,chicago,41.872776,-87.6243134
3749,chicago,41.8735869973898,-87.7939635515213
3750,chicago,41.9792522109115,-87.9069369542614
3751,chicago,42.0074472,-87.6663739
3752,chicago,41.8916196197743,-87.6204972440341
3753,chicago,41.9317200792018,-87.6877212524414
3754,chicago,42.041397,-87.699547
3755,chicago,41.8816503882408,-87.656933516264
3756,chicago,41.89971,-87.6774499
3757,chicago,41.8767111,-87.6332149
3758,chicago,41.8824216386384,-87.6414361298879
3759,chicago,41.9536951929331,-87.7272724360228
3760,chicago,41.89049,-87.6175451
3761,chicago,41.9575538635254,-87.6815338134766
3762,chicago,41.9806840212617,-87.9100685583498
3763,chicago,41.8804912,-87.6244852
3764,chicago,41.9734398393028,-87.9035540519706
3765,chicago,41.907132,-87.67164
3766,chicago,41.85377,-87.63462
3767,chicago,42.0268516540527,-87.8940505981445
3768,chicago,41.8664637,-87.6140629
3769,chicago,41.9213251,-87.6730928
3770,chicago,42.0526453,-87.8360368
3771,chicago,41.885883985468,-87.8144727948744
3772,chicago,41.9181823730469,-87.9406661987305
3773,chicago,41.9758545811577,-87.9026243003083
3774,chicago,41.925678,-87.647911
3775,chicago,41.886456,-87.624123
3776,chicago,41.9963687,-87.8060596
3777,chicago,41.8846722,-87.6488699
3778,chicago,41.81575,-87.83249
3779,chicago,41.872403,-87.779402
3780,chicago,41.8776016,-87.6549225
3781,chicago,41.7870385,-87.7416325
3782,chicago,42.0409327649718,-87.7310145903356
3783,chicago,41.9746622830768,-87.9085545463724
3784,chicago,41.85166,-87.85288
3785,chicago,41.9281129539013,-87.7301470935345
3786,chicago,41.880703,-87.627077
3787,chicago,41.9281020992401,-87.6526132127933
3788,chicago,41.9326401,-87.6709137
3789,chicago,41.7463874816895,-87.7992477416992
3790,chicago,41.893844,-87.6226401
3791,chicago,41.8303680174092,-87.793814078642
3792,chicago,41.84552,-87.9773699
3793,chicago,41.9662895053625,-87.688769325614
3794,chicago,41.8793955,-87.6252218
3795,chicago,42.040348,-87.751823
3796,chicago,41.87398,-87.6516251
3797,chicago,41.8712463,-87.6738663
3798,chicago,41.8846699961173,-87.6373600959778
3799,chicago,41.8913113,-87.6240589
3800,chicago,41.9629612369284,-87.6564868239146
3801,chicago,41.781224244697,-87.8676053065807
3802,chicago,41.7198910564184,-87.7495535463095
3803,chicago,41.8121490478516,-87.7068176269531
3804,chicago,41.885486,-87.641967
3805,chicago,42.00533,-87.8842899
3806,chicago,41.89213,-87.62461
3807,chicago,41.81388,-87.87007
3808,chicago,42.010522873479,-87.829638634931
3809,chicago,41.79971,-87.58701
3810,chicago,41.9782219,-87.6687469
3811,chicago,41.8978496,-87.6246725
3812,chicago,41.9836011528969,-87.6592770963907
3813,chicago,41.891552,-87.6262283
3814,chicago,42.0495069,-87.6816075
3815,chicago,41.9036085565875,-87.628841571284
3816,chicago,41.85762,-87.66278
3817,chicago,41.7522452686551,-87.9129311743164
3818,chicago,41.9454498,-87.6495972
3819,chicago,41.8893181939435,-87.6200317486081
3820,chicago,41.96027,-87.7674202
3821,chicago,41.9032592773438,-87.6935195922852
3822,chicago,41.8783749,-87.625643
3823,chicago,41.8816414,-87.6325226
3824,chicago,41.887806,-87.802711
3825,chicago,42.0804578891731,-87.7981260871828
3826,chicago,42.0588874071836,-87.7475539594889
3827,chicago,41.8396301,-87.7418671
3828,chicago,42.045481055975,-87.6821496337652
3829,chicago,41.990757041026,-87.6830871878357
3830,chicago,41.8866298,-87.6322832
3831,chicago,41.7996418,-87.5909098
3832,chicago,42.0174560546875,-87.6745834350586
3833,chicago,42.0469993,-87.6794539
3834,chicago,41.877103602131,-87.627388877052
3835,chicago,41.97229,-87.6591399
3836,chicago,42.0815580313083,-87.7565467392204
3837,chicago,42.06433,-87.727
3838,chicago,41.8498811884961,-87.6159906950709
3839,chicago,41.94348,-87.68001
3840,chicago,41.904129,-87.63105
3841,chicago,41.88303,-87.94144
3842,chicago,41.8993406,-87.6279328
3843,chicago,41.9973665655112,-87.6607219561336
3844,chicago,41.8780751,-87.6274976
3845,chicago,41.8995257337734,-87.6228047822905
3846,chicago,41.8876649459329,-87.6217537740652
3847,chicago,41.933513,-87.644122
3848,chicago,41.8472083,-87.8107516
3849,chicago,41.892235,-87.62755
3850,chicago,42.0724201755327,-87.8032754108394
3851,chicago,41.899181,-87.941276
3852,chicago,41.89604,-87.68461
3853,chicago,41.8145262986128,-87.8694327353496
3854,chicago,41.953624,-87.705833
3855,chicago,41.8797307542628,-87.6254783645339
3856,chicago,42.07749,-87.71023
3857,chicago,42.0455233712076,-87.6817104827751
3858,chicago,41.8831251,-87.6250869
3859,chicago,41.8853645,-87.6186295
3860,chicago,41.99025,-87.66068
3861,chicago,41.88534,-87.6347399
3862,chicago,41.8817241,-87.6603567
3863,chicago,41.802068,-87.9282561
3864,chicago,42.1067505,-87.7354965
3865,chicago,42.0276,-87.75497
3866,chicago,41.8967948108912,-87.6183553040028
3867,chicago,41.827392578125,-87.8193817138672
3868,chicago,42.0871734619141,-87.7019805908203
3869,chicago,41.9109585285732,-87.6380544729751
3870,chicago,42.0403480529785,-87.751823425293
3871,chicago,42.012583091855,-87.9597562551498
3872,cleveland,41.4999961853027,-81.6918792724609
3873,cleveland,41.49912,-81.69838
3874,cleveland,41.5012855529785,-81.5936660766602
3875,cleveland,41.4799995,-81.8389435
3876,cleveland,41.50811,-81.60581
3877,cleveland,41.506916,-81.69005
3878,cleveland,41.500614,-81.681198
3879,cleveland,41.39487,-81.64249
3880,cleveland,41.3801879882812,-81.7351837158203
3881,cleveland,41.5022583007812,-81.6223678588867
3882,cleveland,41.501716,-81.536781
3883,cleveland,41.42545,-81.73494
3884,cleveland,41.4871983572489,-81.7681302130222
3885,cleveland,41.48681,-81.76644
3886,cleveland,41.4648096757164,-81.5171337435692
3887,cleveland,41.4091682,-81.6157227
3888,cleveland,41.5014671,-81.5039787
3889,cleveland,41.4977146864415,-81.6939292475581
3890,cleveland,41.4333810441784,-81.8801349028945
3891,cleveland,41.321174986397,-81.626345373719
3892,cleveland,41.4627282321453,-81.849537268281
3893,cleveland,41.4986,-81.4942169
3894,cleveland,41.50094,-81.69401
3895,cleveland,41.5162086,-81.5689087
3896,cleveland,41.4682661699434,-81.7713579162955
3897,cleveland,41.5208,-81.43923
3898,cleveland,41.4620819,-81.9575577
3899,cleveland,41.4170703291893,-81.9019543379545
3900,cleveland,41.314708,-81.827719
3901,cleveland,41.3614044549291,-81.6859528143826
3902,cleveland,41.4626761451954,-81.4804907392152
3903,cleveland,41.628181,-81.426643
3904,cleveland,41.4075226339836,-81.8418465912664
3905,cleveland,41.4313850402832,-81.3923187255859
3906,cleveland,41.3841618779064,-81.4368201011787
3907,cleveland,41.5243014450405,-81.4355938402191
3908,cleveland,41.4487848221083,-81.493948943506
3909,cleveland,41.2954369,-81.6726303
3910,cleveland,41.459719421081,-81.863846133324
3911,cleveland,41.4582252502441,-82.0165939331055
3912,cleveland,41.3111765888807,-81.4405768306833
3913,cleveland,41.4599859843828,-81.9521402645876
3914,cleveland,41.2920478731394,-81.6847202181816
3915,cleveland,41.23793,-81.80712
3916,cleveland,41.628819,-81.43
3917,cleveland,41.357112,-81.3869069
3918,cleveland,41.2489025224032,-81.4409637451172
3919,cleveland,41.2507155004697,-81.3609078338696
3920,cleveland,41.3172334520599,-81.3501099063434
3921,cleveland,41.4997856452893,-81.6890940914412
3922,cleveland,41.503845,-81.600388
3923,cleveland,41.4989702,-81.6899295
3924,cleveland,41.50141,-81.68831
3925,cleveland,41.4892154,-81.7102524
3926,cleveland,41.482357,-81.6895386
3927,cleveland,41.5010375976562,-81.6850280761719
3928,cleveland,41.47983,-81.68957
3929,cleveland,41.4973754882812,-81.5648956298828
3930,cleveland,41.5053,-81.59971
3931,cleveland,41.4841834138661,-81.7088529064545
3932,cleveland,41.5017456887787,-81.6850134551906
3933,cleveland,41.48388,-81.73004
3934,cleveland,41.510652,-81.579738
3935,cleveland,41.5007179621828,-81.6912470385432
3936,cleveland,41.47736,-81.68307
3937,cleveland,41.5,-81.69188
3938,cleveland,41.4846,-81.59014
3939,cleveland,41.5115089,-81.6072311
3940,cleveland,41.4998273,-81.6892363
3941,cleveland,41.5015487670898,-81.6736450195312
3942,cleveland,41.4843387,-81.7038767
3943,cleveland,41.444,-81.8190599
3944,cleveland,41.5011162,-81.6810324
3945,cleveland,41.38871,-81.7621384
3946,cleveland,41.4816822,-81.836519
3947,cleveland,41.4847984313965,-81.7029876708984
3948,cleveland,41.497953664462,-81.564815801712
3949,cleveland,41.451120633386,-81.817188990451
3950,cleveland,41.3715799848749,-81.826328470699
3951,cleveland,41.508117,-81.6086729
3952,cleveland,41.466131711287,-81.5650159558184
3953,cleveland,41.520191,-81.51844
3954,cleveland,41.3122025,-81.5237122
3955,cleveland,41.50353,-81.69152
3956,cleveland,41.50006,-81.68612
3957,cleveland,41.4906044006348,-81.6776885986328
3958,cleveland,41.50122,-81.59386
3959,cleveland,41.4641952514648,-81.5381622314453
3960,cleveland,41.48233,-81.82922
3961,cleveland,41.425846,-81.734924
3962,cleveland,41.4850663393736,-81.8019508570433
3963,cleveland,41.4447784,-81.856987
3964,cleveland,41.3133544921875,-81.6822128295898
3965,cleveland,41.415061,-81.632308
3966,cleveland,41.506756,-81.689548
3967,cleveland,41.411294108616,-81.8403838947415
3968,cleveland,41.485462511408,-81.7968316180058
3969,cleveland,41.3665824383497,-81.8552597612143
3970,cleveland,41.413761,-81.832718
3971,cleveland,41.3088408197726,-81.8202028131998
3972,cleveland,41.3186785674609,-81.3475140191471
3973,cleveland,41.4624710083008,-81.4764556884766
3974,cleveland,41.5004807,-81.5920334
3975,cleveland,41.501690165945,-81.4760038362473
3976,cleveland,41.4105415,-81.8331375
3977,cleveland,41.5013781117319,-81.6940140724182
3978,cleveland,41.242171020235,-81.4405675940956
3979,cleveland,41.500792787133,-81.691277684708
3980,cleveland,41.3908231277202,-81.5349301360787
3981,cleveland,41.40419,-81.80825
3982,cleveland,41.383119,-81.435805
3983,cleveland,41.6791038513184,-81.3036346435547
3984,cleveland,41.4987144470215,-81.6945877075195
3985,cleveland,41.65945,-81.36681
3986,cleveland,41.478687,-81.921478
3987,cleveland,41.2505355167232,-81.3627302480163
3988,cleveland,41.39802,-81.65413
3989,cleveland,41.4799018911572,-81.7689251693427
3990,cleveland,41.412353515625,-81.8347091674805
3991,cleveland,41.4845,-81.9216
3992,cleveland,41.49365,-82.0451099
3993,cleveland,41.5078163,-81.6054535
3994,cleveland,41.4459,-81.8533999
3995,cleveland,41.4580192565918,-81.6894226074219
3996,cleveland,41.5082855,-81.6058426
3997,cleveland,41.388638,-81.763321
3998,cleveland,41.5017586,-81.6195374
3999,cleveland,41.2923921929765,-81.6715193912387
4000,cleveland,41.6400809987912,-81.4070122632892
4001,cleveland,41.2304100394249,-81.8413404375315
4002,cleveland,41.4596845954657,-81.9526179134846
4003,cleveland,41.1825660222865,-81.4827639609575
4004,cleveland,41.3863399,-81.43735
4005,cleveland,41.4047,-81.98267
4006,cleveland,41.5006907,-81.6824334
4007,cleveland,41.50886,-81.5983
4008,cleveland,41.4624849,-81.4763089
4009,cleveland,41.5254898,-81.338707
4010,cleveland,41.41702,-81.92072
4011,cleveland,41.4998459825292,-81.6992330186352
4012,cleveland,41.483153,-81.710224
4013,cleveland,41.466682434082,-82.0210876464844
4014,cleveland,41.6095083,-81.5267325
4015,cleveland,41.5010661,-81.6808243
4016,cleveland,41.5004425048828,-81.6833572387695
4017,cleveland,41.4686847,-81.7689549
4018,cleveland,41.5029404472248,-81.6957642138004
4019,cleveland,41.5254669,-81.4386215
4020,cleveland,41.49804,-81.53581
4021,cleveland,41.41054,-81.83314
4022,cleveland,41.4840955370883,-81.703782782791
4023,cleveland,41.412353,-81.834709
4024,cleveland,41.49907,-81.69834
4025,cleveland,41.4867068,-81.7304104
4026,cleveland,41.2198105,-81.6371689
4027,cleveland,41.4192105,-81.787267
4028,cleveland,41.5117439550152,-81.6063953369928
4029,cleveland,41.4987144470215,-81.6945877075195
4030,cleveland,41.5023117,-81.6678085
4031,cleveland,41.1667391057506,-81.4055285607923
4032,cleveland,41.4124053237317,-81.8386494596939
4033,cleveland,41.45989,-81.95193
4034,cleveland,41.43132,-81.70698
4035,cleveland,41.5069914,-81.6901042
4036,cleveland,41.49689,-81.69377
4037,cleveland,41.4847984313965,-81.7029876708984
4038,cleveland,41.5009393,-81.6916111
4039,cleveland,41.501467,-81.5039718
4040,cleveland,41.4837540686131,-81.7316226661205
4041,cleveland,41.3007813,-81.8342896
4042,cleveland,41.4253197,-81.7349396
4043,cleveland,41.293011,-81.671551
4044,cleveland,41.5016899,-81.6815567
4045,cleveland,41.3992568943493,-81.6238215677679
4046,cleveland,41.524956303603,-81.437033471351
4047,cleveland,41.502254,-81.622322
4048,cleveland,41.484798,-81.702988
4049,cleveland,41.500613,-81.6812
4050,cleveland,41.54167,-81.49337
4051,cleveland,41.44852,-81.49456
4052,cleveland,41.4986,-81.49422
4053,cleveland,41.44072,-81.75729
4054,cleveland,41.403175,-81.813735
4055,cleveland,41.4253082,-81.8979079
4056,cleveland,41.4804680356218,-81.7166946922636
4057,cleveland,41.4689788818359,-81.9033432006836
4058,cleveland,41.5015195,-81.6208045
4059,cleveland,41.6579399,-81.3600235
4060,cleveland,41.48157,-81.72996
4061,cleveland,41.4859009,-81.705162
4062,cleveland,41.3673629760742,-81.8240509033203
4063,cleveland,41.49994,-81.69035
4064,cleveland,41.3716239929199,-81.8252258300781
4065,cleveland,41.5000132,-81.7016061
4066,cleveland,41.41686,-81.92541
4067,cleveland,41.4587021,-81.8641891
4068,cleveland,41.486238,-81.761159
4069,cleveland,41.451315,-81.811928
4070,cleveland,41.4029,-81.65245
4071,cleveland,41.4808097530181,-81.7125004251312
4072,cleveland,41.508863514703,-81.605655444549
4073,cleveland,41.5016104640639,-81.5394338966508
4074,cleveland,41.5032593263373,-81.6917259171675
4075,cleveland,41.5029047537176,-81.5018904674084
4076,cleveland,41.5005264282227,-81.6998748779297
4077,cleveland,41.306052,-81.833935
4078,cleveland,41.4311295,-81.3920593
4079,cleveland,41.437427520752,-81.7991714477539
4080,cleveland,41.68244,-81.29553
4081,cleveland,41.432106,-81.392796
4082,cleveland,41.500721,-81.6908798
4083,cleveland,41.4989085,-81.6899104
4084,cleveland,41.4834823608398,-81.6966857910156
4085,cleveland,41.5007075,-81.6873877
4086,cleveland,41.5088944,-81.6054489
4087,cleveland,41.3776435852051,-81.7360687255859
4088,cleveland,41.393934,-81.643735
4089,cleveland,41.386778,-81.438905
4090,cleveland,41.5162506,-81.5688324
4091,cleveland,41.457931,-81.489137
4092,cleveland,41.49941,-81.66799
4093,cleveland,41.4825425,-81.7365741
4094,cleveland,41.3122008,-81.5237148
4095,cleveland,41.4321594,-81.3928299
4096,cleveland,41.48948,-81.77312
4097,cleveland,41.4999483977137,-81.6903614413523
4098,cleveland,41.4845298975706,-81.7039429396391
4099,cleveland,41.4969048,-81.6936185
4100,cleveland,41.51056,-81.6698
4101,cleveland,41.4111279278963,-81.8385777654446
4102,cleveland,41.3001389825898,-81.8327697739005
4103,cleveland,41.3722317,-81.8738423
4104,cleveland,41.4581127729013,-81.8506513153548
4105,cleveland,41.314329,-81.828073
4106,cleveland,41.3217035,-81.3492876
4107,cleveland,41.35729,-81.38713
4108,cleveland,41.38637,-81.44035
4109,cleveland,41.395771819733,-81.6415527462959
4110,cleveland,41.48681640625,-81.5550384521484
4111,cleveland,41.40455,-81.61209
4112,cleveland,41.484539,-81.804267
4113,cleveland,41.5012207,-81.5936432
4114,cleveland,41.4624649,-81.4868946
4115,cleveland,41.5014009922743,-81.5376781672239
4116,cleveland,41.49524,-81.9877
4117,cleveland,41.4850797504187,-81.8013198673725
4118,cleveland,41.3834772140468,-81.7394506931305
4119,cleveland,41.5202549,-81.4400688
4120,cleveland,41.48537,-81.80089
4121,cleveland,41.444843,-81.497171
4122,cleveland,41.48555,-81.76901
4123,cleveland,41.405398329785,-81.8062591552734
4124,cleveland,41.43381,-81.49824
4125,cleveland,40.917854,-81.433201
4126,cleveland,41.394054,-81.648422
4127,cleveland,41.4768582,-81.7758141
4128,cleveland,41.40303,-81.65333
4129,cleveland,41.48225,-81.8271
4130,cleveland,41.381158814423,-81.733738936953
4131,cleveland,41.5037269893857,-81.4994855855813
4132,cleveland,41.23748,-81.35332
4133,cleveland,41.3141349,-81.52329
4134,cleveland,41.4795647,-81.841629
4135,cleveland,41.4798508,-81.4984283
4136,cleveland,41.3222694396973,-81.6261138916016
4137,cleveland,41.503731,-81.502138
4138,cleveland,41.4779667168539,-81.8269877149302
4139,cleveland,41.3961105,-81.6487885
4140,cleveland,41.371898651123,-81.878173828125
4141,cleveland,41.3201272,-81.6223658
4142,cleveland,41.4056704,-81.6922309
4143,cleveland,41.458844,-81.487303
4144,cleveland,41.45824,-81.492745
4145,cleveland,41.3689498901367,-81.8526382446289
4146,cleveland,41.3153951615095,-81.6521964222193
4147,cleveland,41.3133544921875,-81.6822128295898
4148,cleveland,41.34957,-81.85777
4149,cleveland,41.4632912,-81.487648
4150,cleveland,41.4632281016677,-81.4763364023396
4151,cleveland,41.4986,-81.49422
4152,cleveland,41.43145,-81.39409
4153,cleveland,41.4805793762207,-81.8391723632812
4154,cleveland,41.3123099,-81.82039
4155,cleveland,41.5211981926898,-81.4390956254832
4156,cleveland,41.3188441721516,-81.3495056692866
4157,cleveland,41.3482964862785,-81.5245577481323
4158,cleveland,41.3698234558105,-81.82568359375
4159,cleveland,41.3113098,-81.8360977
4160,cleveland,41.539594,-81.451432
4161,cleveland,41.4149932861328,-81.8985137939453
4162,cleveland,41.47527,-81.89781
4163,cleveland,41.2924309871525,-81.6714084148408
4164,cleveland,41.431438,-81.392349
4165,cleveland,41.3141098,-81.8297119
4166,cleveland,41.3838614053269,-81.4362736021904
4167,cleveland,41.42627,-81.37436
4168,cleveland,41.4253,-81.8989299
4169,cleveland,41.430899,-81.390896
4170,cleveland,41.3109283447266,-81.4405670166016
4171,cleveland,41.17745,-81.4806
4172,cleveland,41.2195809,-81.6371554
4173,cleveland,41.4582393247877,-82.0214197093043
4174,cleveland,41.2960027,-81.8352218
4175,cleveland,41.48271,-82.02029
4176,cleveland,41.4596007764339,-81.950898617506
4177,cleveland,41.2498687952757,-81.3632346689701
4178,cleveland,41.4294014,-81.3925171
4179,cleveland,41.495360424147,-82.0201471584747
4180,cleveland,41.35729,-81.38713
4181,cleveland,41.64078,-81.40601
4182,cleveland,41.2364959716797,-81.43994140625
4183,cleveland,41.3513184,-81.3898468
4184,cleveland,41.6282361543727,-81.4269156219133
4185,cleveland,41.3900108,-81.9686203
4186,cleveland,41.66972,-81.33288
4187,cleveland,41.3158699125051,-81.3436592370272
4188,cleveland,41.2437477111816,-81.3467483520508
4189,cleveland,41.2387348,-81.4405261
4190,cleveland,41.46335,-82.00988
4191,cleveland,41.3526992797852,-81.3857116699219
4192,cleveland,41.6540041778311,-81.3784173130989
4193,cleveland,41.6801527887583,-81.301888525486
4194,cleveland,41.183071,-81.50946
4195,cleveland,41.68602,-81.2939899
4196,colorado springs,38.8960266113281,-104.84977722168
4197,colorado springs,38.9652955,-104.7573238
4198,colorado springs,38.9022216796875,-104.768684387207
4199,colorado springs,38.910802292594,-104.715265591883
4200,colorado springs,38.9910849,-104.8096266
4201,colorado springs,38.8941100553272,-104.717715889554
4202,colorado springs,38.853687286377,-104.872131347656
4203,colorado springs,38.836543142273,-104.82357821904
4204,colorado springs,38.789700108776,-104.75873708725
4205,colorado springs,38.9642073618186,-104.795774861171
4206,colorado springs,38.932434,-104.739197
4207,colorado springs,38.9012102644903,-104.818207139891
4208,colorado springs,38.7756526969853,-104.81358088553
4209,colorado springs,38.9020402909569,-104.700842031738
4210,colorado springs,38.8014488,-104.8181229
4211,colorado springs,38.864338,-104.816826
4212,colorado springs,38.9375962015523,-104.760670937695
4213,colorado springs,38.93062,-104.7938999
4214,colorado springs,38.8336443901062,-104.823474213481
4215,colorado springs,38.9453018973015,-104.794068375769
4216,colorado springs,38.84352,-104.7581
4217,colorado springs,38.836281525784,-104.82317420355
4218,colorado springs,38.973999,-104.7455368
4219,colorado springs,38.9420485496521,-104.799842610955
4220,colorado springs,38.812572,-104.746735
4221,colorado springs,38.719240128994,-104.801063016057
4222,colorado springs,38.7168312072754,-104.698936462402
4223,colorado springs,38.888,-104.718353
4224,colorado springs,38.74015,-104.7974574
4225,colorado springs,39.0968271,-104.866051
4226,colorado springs,38.8730424695902,-104.722128572492
4227,colorado springs,38.857593536377,-104.722038269043
4228,colorado springs,38.9261628457061,-104.716131989123
4229,colorado springs,38.9826151554755,-105.046856191583
4230,colorado springs,38.994448038495,-105.05664175138
4231,colorado springs,38.9411392,-104.6019287
4232,colorado springs,38.8374252319336,-104.794006347656
4233,colorado springs,38.94473,-104.79867
4234,colorado springs,38.9088742,-104.7838541
4235,colorado springs,38.8939084,-104.7582034
4236,colorado springs,38.83204,-104.81949
4237,colorado springs,38.8847299499314,-104.717437109274
4238,colorado springs,38.853916,-104.776168
4239,colorado springs,38.8243824,-104.8401576
4240,colorado springs,38.85351,-104.8149
4241,colorado springs,38.76683,-104.81613
4242,colorado springs,38.81092,-104.82729
4243,colorado springs,38.8670141,-104.7940351
4244,colorado springs,38.8402055,-104.8591289
4245,colorado springs,38.8190859,-104.8294513
4246,colorado springs,38.9137476819147,-104.814612667582
4247,colorado springs,38.8388671875,-104.808349609375
4248,colorado springs,38.9423699713456,-104.774613028877
4249,colorado springs,38.8629776984453,-104.810780659318
4250,colorado springs,38.8333318,-104.8237176
4251,colorado springs,38.839045,-104.8236097
4252,colorado springs,38.790087,-104.8245914
4253,colorado springs,38.8511734008789,-104.868530273438
4254,colorado springs,38.8744349,-104.8168567
4255,colorado springs,38.8471463,-104.8616632
4256,colorado springs,38.8535061478615,-104.71845433116
4257,colorado springs,38.9180544,-104.7860593
4258,colorado springs,38.89053,-104.76772
4259,colorado springs,38.8966822,-104.7387816
4260,colorado springs,38.8191452026367,-104.823806762695
4261,colorado springs,38.83976,-104.82289
4262,colorado springs,38.834,-104.83915
4263,colorado springs,38.8331,-104.78999
4264,colorado springs,38.8762627,-104.8302383
4265,colorado springs,38.8985023498535,-104.832458496094
4266,colorado springs,38.8351889884488,-104.823690667756
4267,colorado springs,38.7506514040569,-104.744598529385
4268,colorado springs,38.8968315,-104.843689
4269,colorado springs,38.835132,-104.823806
4270,colorado springs,38.8372116,-104.833931
4271,colorado springs,38.8337167681964,-104.822777254637
4272,colorado springs,39.0105133056641,-104.806221008301
4273,colorado springs,39.0012568839098,-104.797314417376
4274,colorado springs,38.8715362548828,-104.822685241699
4275,colorado springs,38.8798199594021,-104.717105180025
4276,colorado springs,38.8415988,-104.7016949
4277,colorado springs,38.8535061478615,-104.71845433116
4278,colorado springs,38.7370262145996,-104.728019714355
4279,colorado springs,38.92766,-104.83096
4280,colorado springs,38.9966993535453,-104.700715494445
4281,colorado springs,38.82612,-104.8244
4282,colorado springs,38.8967551,-104.7387207
4283,colorado springs,38.99442,-105.0566
4284,colorado springs,38.7396240258856,-104.784851074219
4285,colorado springs,38.858234,-104.916328
4286,colorado springs,38.9464111,-104.7948837
4287,colorado springs,38.8480585,-104.8478458
4288,colorado springs,39.0938208,-104.8605601
4289,colorado springs,39.0287726,-104.7783274
4290,colorado springs,39.0977632200845,-104.868189282981
4291,colorado springs,38.79644,-104.813964
4292,colorado springs,38.7977755,-104.7936642
4293,colorado springs,38.682544708252,-104.70484161377
4294,colorado springs,38.8057932889138,-104.769381623279
4295,colorado springs,38.913608,-104.829322
4296,colorado springs,38.8334084,-104.8221283
4297,colorado springs,38.973569798616,-104.74633055513
4298,colorado springs,38.83282,-104.8240299
4299,colorado springs,38.9346133,-105.0157555
4300,colorado springs,38.7972511344905,-104.700833559036
4301,colorado springs,38.9306129703256,-104.86547794193
4302,colorado springs,39.064812,-104.852295
4303,colorado springs,38.9411506652832,-104.601959228516
4304,colorado springs,38.78824,-104.7949299
4305,colorado springs,38.888540144687,-104.718299837282
4306,colorado springs,38.9048309,-104.8173447
4307,colorado springs,38.7941776,-104.8028002
4308,colorado springs,38.9531517,-104.7929306
4309,colorado springs,38.96568,-104.79441
4310,colorado springs,38.805445,-104.821628
4311,colorado springs,38.894832611084,-104.832313537598
4312,colorado springs,38.8737602233887,-104.721878051758
4313,colorado springs,38.7927436828613,-104.801307678223
4314,colorado springs,39.0025451,-104.799568253442
4315,colorado springs,38.86383,-104.89251
4316,colorado springs,38.871015,-104.718949
4317,colorado springs,38.8739461,-104.7202549
4318,colorado springs,38.8393325805664,-104.822776794434
4319,colorado springs,38.7357537747137,-104.798216297531
4320,colorado springs,38.741883,-104.795583
4321,colorado springs,38.8047568,-104.8195348
4322,colorado springs,38.9653091,-104.7918472
4323,colorado springs,38.7906494140625,-104.798957824707
4324,colorado springs,38.833849,-104.822617
4325,colorado springs,38.9058608,-104.8174763
4326,colorado springs,38.84392,-104.7586651
4327,colorado springs,38.8874606,-104.7571949
4328,colorado springs,38.9091632,-104.7858381
4329,colorado springs,39.058025,-104.843143
4330,colorado springs,38.85792,-104.88587
4331,colorado springs,38.8426325,-104.7589349
4332,colorado springs,38.8773960554939,-104.848899930689
4333,colorado springs,38.9305638,-104.7947567
4334,colorado springs,38.913593,-104.829277
4335,colorado springs,38.930639,-104.793203
4336,colorado springs,38.8474346,-104.7583877
4337,colorado springs,38.83899,-104.8237
4338,colorado springs,38.817796,-104.782091
4339,colorado springs,38.874467,-104.8137969
4340,colorado springs,38.9301148,-104.7933347
4341,colorado springs,38.816478729248,-104.839485168457
4342,colorado springs,38.896375277936,-104.845392447668
4343,colorado springs,38.927169,-104.830566
4344,colorado springs,38.9240808683315,-104.79347562188
4345,colorado springs,38.914577,-104.822967
4346,colorado springs,38.8804703,-104.8683243
4347,colorado springs,38.878263,-104.719157
4348,colorado springs,38.7664508073576,-104.814682518634
4349,colorado springs,38.9418386667967,-104.799771532416
4350,colorado springs,38.914314,-104.718826
4351,colorado springs,38.846155,-104.8227144
4352,colorado springs,38.9368641,-104.8114024
4353,colorado springs,38.892135,-104.760574
