Best Barbecue #2,ChIJsR0elp0vDogRAoFQ4fBdxdI,1419 West 79th Street,Chicago,60620,,1.5,41.750136347826036,-87.65487265217381
Sunrise Gyros,ChIJoReg_XkvDogRfQsGVRU_DP8,8106 South Racine Avenue,Chicago,60620,,3.8,41.750136347826036,-87.65487265217381
Cornell Hoagie Shoppe,ChIJ33WSHm4vDogR-35pVGRwYWA,938 West 79th Street,Chicago,60620,,,41.750136347826036,-87.65487265217381
Capo's Polish Boy Steaks Coffee,ChIJSZglHG4vDogRsII9phi6kzE,940 West 79th Street,Chicago,60620,,,41.750136347826036,-87.65487265217381
Jamaican Tropical Cuisine,ChIJ1WoaY5svDogRu2BrlhIPucY,8010 South Ashland Avenue,Chicago,60620,,4.4,41.750136347826036,-87.65487265217381
Ho Ho Restaurant,ChIJH8louG4vDogRk0EhcCZQgtk,7908 S Halsted St # D,Chicago,60620,1,4.3,41.750136347826036,-87.65487265217381
South Side Taco,ChIJq6mb_JsvDogR9lmuoD3RuT4,7820 South Ashland Avenue,Chicago,60620,,,41.750136347826036,-87.65487265217381
Fiesta Burger Heaven,ChIJhwpj-5svDogRPxydWkpDz3Q,7832 South Ashland Avenue,Chicago,60620,,3.9,41.750136347826036,-87.65487265217381
Visionz Cafe,ChIJ3YM1TpsvDogRVeW4UNIFXlE,8040 South Ashland Avenue,Chicago,60620,,,41.750136347826036,-87.65487265217381
Best Sub,ChIJlbpLZ3kvDogRBPrUHk1Tg2U,8305 South Racine Avenue,Chicago,60620,,3.5,41.750136347826036,-87.65487265217381
5 Stars Chicken and Fish,ChIJ6bvTwG4vDogR03lDbMqaCJE,8305 South Racine Avenue,Chicago,60620,,5,41.750136347826036,-87.65487265217381
Eat N Run,ChIJu3NLhoMvDogR2rP0NGg1ad4,8233 South Ashland Avenue,Chicago,60620,,4.8,41.750136347826036,-87.65487265217381
Cutie Pies Kitchen,ChIJG4UXCmwvDogRx3wgVh4DM0w,758 West 78th Street,Chicago,60620,,5,41.750136347826036,-87.65487265217381
Maxwell,ChIJC2uzuJgvDogRRxw3I-sQPUQ,7600 South Ashland Avenue,Chicago,60620,,2.7,41.750136347826036,-87.65487265217381
HAROLDS,ChIJN__3BnwvDogRuObxLMPxUGY,1142 West 84th Street,Chicago,60620,,,41.750136347826036,-87.65487265217381
J & B Gyros,ChIJ2aKxTmkvDogRbkwrE9NuApU,733 West 79th Street,Chicago,60620,,4.5,41.750136347826036,-87.65487265217381
Maxwell Restaurant,ChIJjcFAjGwvDogRyCVBxJLN5QI,733 West 79th Street,Chicago,60620,,,41.750136347826036,-87.65487265217381
Tasha Fast Food,ChIJ915AjGwvDogR6qmrDKFgpRI,7660 South Halsted Street,Chicago,60620,,,41.750136347826036,-87.65487265217381
Italian Fiesta Pizzeria,ChIJlcZ2Q28vDogRThtrr9i2MIw,8058 South Halsted Street,Chicago,60620,1,3,41.750136347826036,-87.6448726521738
Subway,ChIJH8louG4vDogRcaglxhv57Qg,7908 South Halsted Street,Chicago,60620,1,3.3,41.750136347826036,-87.6448726521738
Jamaican Jerk Villa,ChIJH0APTGkvDogRRfAWg28pwJo,737 West 79th Street,Chicago,60620,1,4.1,41.750136347826036,-87.6448726521738
Billy's Prime Fish & Hoagie,ChIJn_piOW8vDogROETsSPNY6no,8022 South Halsted Street,Chicago,60620,,3.2,41.750136347826036,-87.6448726521738
Salaam Restaurant & Bakery,ChIJgaAwXWkvDogR1GfJ8gSKNcA,700 West 79th Street,Chicago,60620,,4.9,41.750136347826036,-87.6448726521738
Jalenville,ChIJjcyUwmovDogRZJZ1UqtKwzY,7629 South Lowe Avenue,Chicago,60620,,,41.750136347826036,-87.6448726521738
Popeyes Louisiana Kitchen,ChIJBcSConQvDogRwlrdV-JIR1c,7617 South Racine Avenue,Chicago,60620,1,2.8,41.750136347826036,-87.6448726521738
Shark's Fish & Chicken,ChIJH8louG4vDogRzYQtQPSNw1o,7908 South Halsted Street,Chicago,60620,,4.1,41.750136347826036,-87.6448726521738
Ho Ho Restaurant,ChIJH8louG4vDogRk0EhcCZQgtk,7908 S Halsted St # D,Chicago,60620,1,4.3,41.750136347826036,-87.6448726521738
Three Chefs Restaurant,ChIJ_b-9_mUvDogR1mBlyG64WsQ,8125 South Halsted Street,Chicago,60620,1,4.1,41.750136347826036,-87.6448726521738
5 Stars Chicken and Fish,ChIJ6bvTwG4vDogR03lDbMqaCJE,8125 South Halsted Street,Chicago,60620,,5,41.750136347826036,-87.6448726521738
J & B Gyros,ChIJ2aKxTmkvDogRbkwrE9NuApU,733 West 79th Street,Chicago,60620,,4.5,41.750136347826036,-87.6448726521738
Capo's Polish Boy Steaks Coffee,ChIJSZglHG4vDogRsII9phi6kzE,940 West 79th Street,Chicago,60620,,,41.750136347826036,-87.6448726521738
Cornell Hoagie Shoppe,ChIJ33WSHm4vDogR-35pVGRwYWA,938 West 79th Street,Chicago,60620,,,41.750136347826036,-87.6448726521738
Cutie Pies Kitchen,ChIJG4UXCmwvDogRx3wgVh4DM0w,758 West 78th Street,Chicago,60620,,5,41.750136347826036,-87.6448726521738
Tasha Fast Food,ChIJ915AjGwvDogR6qmrDKFgpRI,7660 South Halsted Street,Chicago,60620,,,41.750136347826036,-87.6448726521738
Maxwell Restaurant,ChIJjcFAjGwvDogRyCVBxJLN5QI,7660 South Halsted Street,Chicago,60620,,,41.750136347826036,-87.6448726521738
The Hoagie Place,ChIJp7045GUvDogRaTHiek6BKpI,8147 South Halsted Street,Chicago,60620,,5,41.750136347826036,-87.6448726521738
Sunny's Bar-B-Q,ChIJ88RqlmwvDogRWhZr8tR7ONA,7626 South Halsted Street,Chicago,60620,,4,41.750136347826036,-87.6448726521738
Mr J Fish & Chicken,ChIJlZ6Vr2wvDogRzYbg4-WjDkY,7601 South Halsted Street,Chicago,60620,,4.2,41.750136347826036,-87.6448726521738
Italian Fiesta Pizzeria,ChIJlcZ2Q28vDogRThtrr9i2MIw,8058 South Halsted Street,Chicago,60620,1,3,41.750136347826036,-87.64487265217385
Subway,ChIJH8louG4vDogRcaglxhv57Qg,7908 South Halsted Street,Chicago,60620,1,3.3,41.750136347826036,-87.64487265217385
Jamaican Jerk Villa,ChIJH0APTGkvDogRRfAWg28pwJo,737 West 79th Street,Chicago,60620,1,4.1,41.750136347826036,-87.64487265217385
Billy's Prime Fish & Hoagie,ChIJn_piOW8vDogROETsSPNY6no,8022 South Halsted Street,Chicago,60620,,3.2,41.750136347826036,-87.64487265217385
Salaam Restaurant & Bakery,ChIJgaAwXWkvDogR1GfJ8gSKNcA,700 West 79th Street,Chicago,60620,,4.9,41.750136347826036,-87.64487265217385
Jalenville,ChIJjcyUwmovDogRZJZ1UqtKwzY,7629 South Lowe Avenue,Chicago,60620,,,41.750136347826036,-87.64487265217385
Popeyes Louisiana Kitchen,ChIJBcSConQvDogRwlrdV-JIR1c,7617 South Racine Avenue,Chicago,60620,1,2.8,41.750136347826036,-87.64487265217385
Shark's Fish & Chicken,ChIJH8louG4vDogRzYQtQPSNw1o,7908 South Halsted Street,Chicago,60620,,4.1,41.750136347826036,-87.64487265217385
Ho Ho Restaurant,ChIJH8louG4vDogRk0EhcCZQgtk,7908 S Halsted St # D,Chicago,60620,1,4.3,41.750136347826036,-87.64487265217385
Three Chefs Restaurant,ChIJ_b-9_mUvDogR1mBlyG64WsQ,8125 South Halsted Street,Chicago,60620,1,4.1,41.750136347826036,-87.64487265217385
5 Stars Chicken and Fish,ChIJ6bvTwG4vDogR03lDbMqaCJE,8125 South Halsted Street,Chicago,60620,,5,41.750136347826036,-87.64487265217385
J & B Gyros,ChIJ2aKxTmkvDogRbkwrE9NuApU,733 West 79th Street,Chicago,60620,,4.5,41.750136347826036,-87.64487265217385
Capo's Polish Boy Steaks Coffee,ChIJSZglHG4vDogRsII9phi6kzE,940 West 79th Street,Chicago,60620,,,41.750136347826036,-87.64487265217385
Cornell Hoagie Shoppe,ChIJ33WSHm4vDogR-35pVGRwYWA,938 West 79th Street,Chicago,60620,,,41.750136347826036,-87.64487265217385
Cutie Pies Kitchen,ChIJG4UXCmwvDogRx3wgVh4DM0w,758 West 78th Street,Chicago,60620,,5,41.750136347826036,-87.64487265217385
Tasha Fast Food,ChIJ915AjGwvDogR6qmrDKFgpRI,7660 South Halsted Street,Chicago,60620,,,41.750136347826036,-87.64487265217385
Maxwell Restaurant,ChIJjcFAjGwvDogRyCVBxJLN5QI,7660 South Halsted Street,Chicago,60620,,,41.750136347826036,-87.64487265217385
The Hoagie Place,ChIJp7045GUvDogRaTHiek6BKpI,8147 South Halsted Street,Chicago,60620,,5,41.750136347826036,-87.64487265217385
Sunny's Bar-B-Q,ChIJ88RqlmwvDogRWhZr8tR7ONA,7626 South Halsted Street,Chicago,60620,,4,41.750136347826036,-87.64487265217385
Mr J Fish & Chicken,ChIJlZ6Vr2wvDogRzYbg4-WjDkY,7601 South Halsted Street,Chicago,60620,,4.2,41.750136347826036,-87.64487265217385
Italian Fiesta Pizzeria,ChIJlcZ2Q28vDogRThtrr9i2MIw,8058 South Halsted Street,Chicago,60620,1,3,41.750136347826036,-87.64487265217385
Subway,ChIJH8louG4vDogRcaglxhv57Qg,7908 South Halsted Street,Chicago,60620,1,3.3,41.750136347826036,-87.64487265217385
Jamaican Jerk Villa,ChIJH0APTGkvDogRRfAWg28pwJo,737 West 79th Street,Chicago,60620,1,4.1,41.750136347826036,-87.64487265217385
Billy's Prime Fish & Hoagie,ChIJn_piOW8vDogROETsSPNY6no,8022 South Halsted Street,Chicago,60620,,3.2,41.750136347826036,-87.64487265217385
Salaam Restaurant & Bakery,ChIJgaAwXWkvDogR1GfJ8gSKNcA,700 West 79th Street,Chicago,60620,,4.9,41.750136347826036,-87.64487265217385
Jalenville,ChIJjcyUwmovDogRZJZ1UqtKwzY,7629 South Lowe Avenue,Chicago,60620,,,41.750136347826036,-87.64487265217385
Popeyes Louisiana Kitchen,ChIJBcSConQvDogRwlrdV-JIR1c,7617 South Racine Avenue,Chicago,60620,1,2.8,41.750136347826036,-87.64487265217385
Shark's Fish & Chicken,ChIJH8louG4vDogRzYQtQPSNw1o,7908 South Halsted Street,Chicago,60620,,4.1,41.750136347826036,-87.64487265217385
Ho Ho Restaurant,ChIJH8louG4vDogRk0EhcCZQgtk,7908 S Halsted St # D,Chicago,60620,1,4.3,41.750136347826036,-87.64487265217385
Three Chefs Restaurant,ChIJ_b-9_mUvDogR1mBlyG64WsQ,8125 South Halsted Street,Chicago,60620,1,4.1,41.750136347826036,-87.64487265217385
5 Stars Chicken and Fish,ChIJ6bvTwG4vDogR03lDbMqaCJE,8125 South Halsted Street,Chicago,60620,,5,41.750136347826036,-87.64487265217385
J & B Gyros,ChIJ2aKxTmkvDogRbkwrE9NuApU,733 West 79th Street,Chicago,60620,,4.5,41.750136347826036,-87.64487265217385
Capo's Polish Boy Steaks Coffee,ChIJSZglHG4vDogRsII9phi6kzE,940 West 79th Street,Chicago,60620,,,41.750136347826036,-87.64487265217385
Cornell Hoagie Shoppe,ChIJ33WSHm4vDogR-35pVGRwYWA,938 West 79th Street,Chicago,60620,,,41.750136347826036,-87.64487265217385
Cutie Pies Kitchen,ChIJG4UXCmwvDogRx3wgVh4DM0w,758 West 78th Street,Chicago,60620,,5,41.750136347826036,-87.64487265217385
Tasha Fast Food,ChIJ915AjGwvDogR6qmrDKFgpRI,7660 South Halsted Street,Chicago,60620,,,41.750136347826036,-87.64487265217385
Maxwell Restaurant,ChIJjcFAjGwvDogRyCVBxJLN5QI,7660 South Halsted Street,Chicago,60620,,,41.750136347826036,-87.64487265217385
The Hoagie Place,ChIJp7045GUvDogRaTHiek6BKpI,8147 South Halsted Street,Chicago,60620,,5,41.750136347826036,-87.64487265217385
Sunny's Bar-B-Q,ChIJ88RqlmwvDogRWhZr8tR7ONA,7626 South Halsted Street,Chicago,60620,,4,41.750136347826036,-87.64487265217385
Mr J Fish & Chicken,ChIJlZ6Vr2wvDogRzYbg4-WjDkY,7601 South Halsted Street,Chicago,60620,,4.2,41.750136347826036,-87.64487265217385
Italian Fiesta Pizzeria,ChIJlcZ2Q28vDogRThtrr9i2MIw,8058 South Halsted Street,Chicago,60620,1,3,41.750136347826036,-87.64487265217385
Subway,ChIJH8louG4vDogRcaglxhv57Qg,7908 South Halsted Street,Chicago,60620,1,3.3,41.750136347826036,-87.64487265217385
Jamaican Jerk Villa,ChIJH0APTGkvDogRRfAWg28pwJo,737 West 79th Street,Chicago,60620,1,4.1,41.750136347826036,-87.64487265217385
Billy's Prime Fish & Hoagie,ChIJn_piOW8vDogROETsSPNY6no,8022 South Halsted Street,Chicago,60620,,3.2,41.750136347826036,-87.64487265217385
Salaam Restaurant & Bakery,ChIJgaAwXWkvDogR1GfJ8gSKNcA,700 West 79th Street,Chicago,60620,,4.9,41.750136347826036,-87.64487265217385
Jalenville,ChIJjcyUwmovDogRZJZ1UqtKwzY,7629 South Lowe Avenue,Chicago,60620,,,41.750136347826036,-87.64487265217385
Popeyes Louisiana Kitchen,ChIJBcSConQvDogRwlrdV-JIR1c,7617 South Racine Avenue,Chicago,60620,1,2.8,41.750136347826036,-87.64487265217385
Shark's Fish & Chicken,ChIJH8louG4vDogRzYQtQPSNw1o,7908 South Halsted Street,Chicago,60620,,4.1,41.750136347826036,-87.64487265217385
Ho Ho Restaurant,ChIJH8louG4vDogRk0EhcCZQgtk,7908 S Halsted St # D,Chicago,60620,1,4.3,41.750136347826036,-87.64487265217385
Three Chefs Restaurant,ChIJ_b-9_mUvDogR1mBlyG64WsQ,8125 South Halsted Street,Chicago,60620,1,4.1,41.750136347826036,-87.64487265217385
5 Stars Chicken and Fish,ChIJ6bvTwG4vDogR03lDbMqaCJE,8125 South Halsted Street,Chicago,60620,,5,41.750136347826036,-87.64487265217385
J & B Gyros,ChIJ2aKxTmkvDogRbkwrE9NuApU,733 West 79th Street,Chicago,60620,,4.5,41.750136347826036,-87.64487265217385
Capo's Polish Boy Steaks Coffee,ChIJSZglHG4vDogRsII9phi6kzE,940 West 79th Street,Chicago,60620,,,41.750136347826036,-87.64487265217385
Cornell Hoagie Shoppe,ChIJ33WSHm4vDogR-35pVGRwYWA,938 West 79th Street,Chicago,60620,,,41.750136347826036,-87.64487265217385
Cutie Pies Kitchen,ChIJG4UXCmwvDogRx3wgVh4DM0w,758 West 78th Street,Chicago,60620,,5,41.750136347826036,-87.64487265217385
Tasha Fast Food,ChIJ915AjGwvDogR6qmrDKFgpRI,7660 South Halsted Street,Chicago,60620,,,41.750136347826036,-87.64487265217385
Maxwell Restaurant,ChIJjcFAjGwvDogRyCVBxJLN5QI,7660 South Halsted Street,Chicago,60620,,,41.750136347826036,-87.64487265217385
The Hoagie Place,ChIJp7045GUvDogRaTHiek6BKpI,8147 South Halsted Street,Chicago,60620,,5,41.750136347826036,-87.64487265217385
Sunny's Bar-B-Q,ChIJ88RqlmwvDogRWhZr8tR7ONA,7626 South Halsted Street,Chicago,60620,,4,41.750136347826036,-87.64487265217385
Mr J Fish & Chicken,ChIJlZ6Vr2wvDogRzYbg4-WjDkY,7601 South Halsted Street,Chicago,60620,,4.2,41.750136347826036,-87.64487265217385
Chicken and fish,ChIJ-Tw4sWwvDogRbN6qQc2te1M,South Halsted Street,Chicago Heights,60411,,,41.750136347826036,-87.64487265217385
Solomon's Fisheries,ChIJc1vpWXcvDogRmN0JPsys74k,West 81st Street,Chicago,60620,,,41.750136347826036,-87.64487265217385
Sunrise Gyros,ChIJoReg_XkvDogRfQsGVRU_DP8,8106 South Racine Avenue,Chicago,60620,,3.8,41.750136347826036,-87.64487265217385
King Gyros,ChIJ88Zs70MvDogRnnG--_nebpo,7904 South Vincennes Avenue,Chicago,60620,,3.3,41.750136347826036,-87.64487265217385
Italian Fiesta Pizzeria,ChIJlcZ2Q28vDogRThtrr9i2MIw,8058 South Halsted Street,Chicago,60620,1,3,41.750136347826036,-87.63487265217384
Subway,ChIJH8louG4vDogRcaglxhv57Qg,7908 South Halsted Street,Chicago,60620,1,3.3,41.750136347826036,-87.63487265217384
Fred and Jack's,ChIJLYyTYkcvDogR2tz4v3IYcbE,7908 West 76th Street,Chicago,60620,,4.4,41.750136347826036,-87.63487265217384
Subway,ChIJW6-0wkUvDogRM5fJwDW0PjE,53 West 79th Street,Chicago,60620,1,4.1,41.750136347826036,-87.63487265217384
Pizza Hut,ChIJkYTaMU8vDogRF4-_GdFDbwQ,47 West 79th Street,Chicago,60620,1,2.2,41.750136347826036,-87.63487265217384
Jamaican Jerk Villa,ChIJH0APTGkvDogRRfAWg28pwJo,737 West 79th Street,Chicago,60620,1,4.1,41.750136347826036,-87.63487265217384
Potbelly Sandwich Shop,ChIJl_FEmFsvDogRs_lUAECNgMk,8300 South Holland Road,Chicago,60620,2,4,41.750136347826036,-87.63487265217384
Dunkin' Donuts,ChIJW6-0wkUvDogRPfclYMT6bg4,207 West 79th Street,Chicago,60620,1,3.2,41.750136347826036,-87.63487265217384
Gyros Mana,ChIJJ6hkTUkvDogRjRAmlYYA3Eo,7859 South State Street,Chicago,60619,,4.5,41.750136347826036,-87.63487265217384
Church's Chicken,ChIJeaWYLU8vDogRJR14Np3Oo-8,58 West 79th Street,Chicago,60620,1,2.4,41.750136347826036,-87.63487265217384
Salaam Restaurant & Bakery,ChIJgaAwXWkvDogR1GfJ8gSKNcA,700 West 79th Street,Chicago,60620,,4.9,41.750136347826036,-87.63487265217384
McDonald's,ChIJ62puoDgvDogRstF8LJytsw0,7601 South Vincennes Avenue,Chicago,60620,1,3,41.750136347826036,-87.63487265217384
Jalenville,ChIJjcyUwmovDogRZJZ1UqtKwzY,7629 South Lowe Avenue,Chicago,60620,,,41.750136347826036,-87.63487265217384
Billy's Prime Fish & Hoagie,ChIJn_piOW8vDogROETsSPNY6no,8022 South Halsted Street,Chicago,60620,,3.2,41.750136347826036,-87.63487265217384
Popeyes Louisiana Kitchen,ChIJtcCUTzgvDogRwJwUZtN68Ns,111 West 75th Street,Chicago,60620,1,3.3,41.750136347826036,-87.63487265217384
Shark's Fish & Chicken,ChIJH8louG4vDogRzYQtQPSNw1o,7908 South Halsted Street,Chicago,60620,,4.1,41.750136347826036,-87.63487265217384
Ho Ho Restaurant,ChIJH8louG4vDogRk0EhcCZQgtk,7908 S Halsted St # D,Chicago,60620,1,4.3,41.750136347826036,-87.63487265217384
King Gyros,ChIJ88Zs70MvDogRnnG--_nebpo,7904 South Vincennes Avenue,Chicago,60620,,3.3,41.750136347826036,-87.63487265217384
Maxwell Street Express,ChIJtYr4-kUvDogRSldaqlz8S0I,7901 South Wentworth Avenue,Chicago,60620,,2.8,41.750136347826036,-87.63487265217384
J & B Gyros,ChIJ2aKxTmkvDogRbkwrE9NuApU,733 West 79th Street,Chicago,60620,,4.5,41.750136347826036,-87.63487265217384
5 Stars Chicken and Fish,ChIJ6bvTwG4vDogR03lDbMqaCJE,,Chicago,60620,,5,41.750136347826036,-87.63487265217384
Cutie Pies Kitchen,ChIJG4UXCmwvDogRx3wgVh4DM0w,758 West 78th Street,Chicago,60620,,5,41.750136347826036,-87.63487265217384
J & J Fish & Chicken,ChIJkUBvmFsvDogRC0gG9OO2IoY,8300 South Holland Road,Chicago,60620,,3.2,41.750136347826036,-87.63487265217384
Three Chefs Restaurant,ChIJ_b-9_mUvDogR1mBlyG64WsQ,8125 South Halsted Street,Chicago,60620,1,4.1,41.750136347826036,-87.63487265217384
The Hoagie Place,ChIJp7045GUvDogRaTHiek6BKpI,8147 South Halsted Street,Chicago,60620,,5,41.750136347826036,-87.63487265217384
A One Gyros,ChIJt3NFJT8vDogRIDkt3YDg1N0,352 West 75th Street,Chicago,60621,,3,41.750136347826036,-87.63487265217384
Tasha Fast Food,ChIJ915AjGwvDogR6qmrDKFgpRI,7660 South Halsted Street,Chicago,60620,,,41.750136347826036,-87.63487265217384
Maxwell Restaurant,ChIJjcFAjGwvDogRyCVBxJLN5QI,7660 South Halsted Street,Chicago,60620,,,41.750136347826036,-87.63487265217384
Haire's Gulf Shrimp,ChIJU32jLkMvDogRBozVfskjWWs,7448 South Vincennes Avenue,Chicago,60621,1,4.4,41.750136347826036,-87.63487265217384
Fred and Jack's,ChIJy5lKqC8vDogRAUyZ4Sl-rbY,7500 South Vincennes Avenue,Chicago,60621,,4,41.750136347826036,-87.63487265217384
Sunny's Bar-B-Q,ChIJ88RqlmwvDogRWhZr8tR7ONA,7626 South Halsted Street,Chicago,60620,,4,41.750136347826036,-87.63487265217384
Triple Jays,ChIJJ4IM_TgvDogRBqcKKKrQ4-Q,7448 South Vincennes Avenue,Chicago,60621,,,41.750136347826036,-87.63487265217384
Mr J Fish & Chicken,ChIJlZ6Vr2wvDogRzYbg4-WjDkY,7601 South Halsted Street,Chicago,60620,,4.2,41.750136347826036,-87.63487265217384
Subway,ChIJW6-0wkUvDogRM5fJwDW0PjE,53 West 79th Street,Chicago,60620,1,4.1,41.750136347826036,-87.62487265217383
Pizza Hut,ChIJkYTaMU8vDogRF4-_GdFDbwQ,47 West 79th Street,Chicago,60620,1,2.2,41.750136347826036,-87.62487265217383
Subway,ChIJxWRpeVEvDogR2XksdXcc6AM,1 East 83rd Street,Chicago,60619,1,3.8,41.750136347826036,-87.62487265217383
Fred and Jack's,ChIJLYyTYkcvDogR2tz4v3IYcbE,1 West 76th Street,Chicago,60620,,4.4,41.750136347826036,-87.62487265217383
Dunkin' Donuts,ChIJW6-0wkUvDogRPfclYMT6bg4,207 West 79th Street,Chicago,60620,1,3.2,41.750136347826036,-87.62487265217383
Gyros Mana,ChIJJ6hkTUkvDogRjRAmlYYA3Eo,7859 South State Street,Chicago,60619,,4.5,41.750136347826036,-87.62487265217383
Shark's Fish & Chicken,ChIJAapAhksvDogRkhA-brcRQm0,100 East 79th Street,Chicago,60619,,3.9,41.750136347826036,-87.62487265217383
Burger King,ChIJP1FDAbQoDogRGS558L9QU6o,418 East 79th Street,Chicago,60619,1,2.5,41.750136347826036,-87.62487265217383
Original Soul Vegetarian,ChIJIcwSITUvDogR6FDLA1qEpTw,203 East 75th Street,Chicago,60619,2,4.2,41.750136347826036,-87.62487265217383
Pepe's Mexican Restaurant,ChIJlc4Zn0wvDogR2cP3YPcofek,131 East 79th Street,Chicago,60619,,3.2,41.750136347826036,-87.62487265217383
Potbelly Sandwich Shop,ChIJl_FEmFsvDogRs_lUAECNgMk,8300 South Holland Road,Chicago,60620,2,4,41.750136347826036,-87.62487265217383
McDonald's,ChIJTfJ1drQoDogRN_M-oQr1NQ4,7900 South Doctor Martin Luther King Junior Drive,Chicago,60619,1,3.2,41.750136347826036,-87.62487265217383
Kam's Chop Suey,ChIJxWRpeVEvDogRbaAG1br0o1w,7 East 83rd Street,Chicago,60619,,4.1,41.750136347826036,-87.62487265217383
Church's Chicken,ChIJeaWYLU8vDogRJR14Np3Oo-8,58 West 79th Street,Chicago,60620,1,2.4,41.750136347826036,-87.62487265217383
KFC,ChIJP3iTsTcvDogRf6iEEy1hMBA,7508 South Lafayette Avenue,Chicago,60620,1,2.8,41.750136347826036,-87.62487265217383
Dunkin' Donuts,ChIJxR5icbQoDogRR_QFdGWXgV8,7850 South Doctor Martin Luther King Junior Drive,Chicago,60619,1,3.8,41.750136347826036,-87.62487265217383
Turkey Burger Grill,ChIJG7G_YUsvDogRXbT16sKJKs4,130 East 79th Street,Chicago,60619,1,4.1,41.750136347826036,-87.62487265217383
McDonald's,ChIJ62puoDgvDogRstF8LJytsw0,7601 South Vincennes Avenue,Chicago,60620,1,3,41.750136347826036,-87.62487265217383
Popeyes Chicken & Biscuits,ChIJtcCUTzgvDogRdEXK-AtmJN4,111 West 75th Street,Chicago,60620,1,3.7,41.750136347826036,-87.62487265217383
Popeyes Louisiana Kitchen,ChIJtcCUTzgvDogRwJwUZtN68Ns,111 West 75th Street,Chicago,60620,1,3.3,41.750136347826036,-87.62487265217383
Maxwell Street Express,ChIJtYr4-kUvDogRSldaqlz8S0I,7901 South Wentworth Avenue,Chicago,60620,,2.8,41.750136347826036,-87.62487265217383
Sharks Fish And Chicken,ChIJx_8_VrMoDogRe0Aag7UpjJY,7900 South Prairie Avenue,Chicago,60619,,,41.750136347826036,-87.62487265217383
A & D Discount Store,ChIJBaYUgLQoDogRbBw-6jyzZ6A,343 East 79th Street,Chicago,60619,,,41.750136347826036,-87.62487265217383
Caribbean Cove,ChIJ7Vf5srMoDogR9OU_ZT5KRu0,8020 South King Drive,Chicago,60619,,3.7,41.750136347826036,-87.62487265217383
King Gyros,ChIJ88Zs70MvDogRnnG--_nebpo,7904 South Vincennes Avenue,Chicago,60620,,3.3,41.750136347826036,-87.62487265217383
Captain's Hard Times Dining,ChIJR_bIrrYoDogRuVb91LgsRYo,436 East 79th Street,Chicago,60619,2,3.3,41.750136347826036,-87.62487265217383
Maxwell Street Grill,ChIJ42_2iDYvDogRs8CkYZL_H5c,7445 South State Street,Chicago,60619,,3.8,41.750136347826036,-87.62487265217383
J & J Fish & Chicken,ChIJkUBvmFsvDogRC0gG9OO2IoY,8300 South Holland Road,Chicago,60620,,3.2,41.750136347826036,-87.62487265217383
Old Chicago Pizza,ChIJowHsebkoDogRSSygCPNGKoA,742 East 79th Street,Chicago,60619,2,4,41.750136347826036,-87.61487265217383
Subway,ChIJuZCbwbsoDogRWMZFuragzWo,7852 South Cottage Grove Avenue,Chicago,60619,1,4.4,41.750136347826036,-87.61487265217383
Tropic Island Jerk Chicken,ChIJ6c5j_7MoDogROzinHUikALM,553 East 79th Street,Chicago,60619,1,4.1,41.750136347826036,-87.61487265217383
Harold's Chicken Shack,ChIJYQ-yXLkoDogRPOgKHZ-BxVU,808 East 79th Street,Chicago,60619,2,3.1,41.750136347826036,-87.61487265217383
Burger King,ChIJP1FDAbQoDogRGS558L9QU6o,418 East 79th Street,Chicago,60619,1,2.5,41.750136347826036,-87.61487265217383
Gyros Mana,ChIJJ6hkTUkvDogRjRAmlYYA3Eo,7859 South State Street,Chicago,60619,,4.5,41.750136347826036,-87.61487265217383
Original Soul Vegetarian,ChIJIcwSITUvDogR6FDLA1qEpTw,203 East 75th Street,Chicago,60619,2,4.2,41.750136347826036,-87.61487265217383
Shark's Fish & Chicken,ChIJAapAhksvDogRkhA-brcRQm0,100 East 79th Street,Chicago,60619,,3.9,41.750136347826036,-87.61487265217383
Pizza Hut,ChIJkYTaMU8vDogRF4-_GdFDbwQ,47 West 79th Street,Chicago,60620,1,2.2,41.750136347826036,-87.61487265217383
Lem's Bar-B-Q,ChIJBzoz38ooDogR9gceSQSa-ms,311 East 75th Street,Chicago,60619,2,3.9,41.750136347826036,-87.61487265217383
Subway,ChIJW6-0wkUvDogRM5fJwDW0PjE,53 West 79th Street,Chicago,60620,1,4.1,41.750136347826036,-87.61487265217383
Pepe's Mexican Restaurant,ChIJlc4Zn0wvDogR2cP3YPcofek,131 East 79th Street,Chicago,60619,,3.2,41.750136347826036,-87.61487265217383
McDonald's,ChIJTfJ1drQoDogRN_M-oQr1NQ4,7900 South Doctor Martin Luther King Junior Drive,Chicago,60619,1,3.2,41.750136347826036,-87.61487265217383
Red Snapper Fish Chicken,ChIJBYMTya0oDogRRvz_ePB7Xok,400 East 83rd Street,Chicago,60619,,3.6,41.750136347826036,-87.61487265217383
Captain Hooks,ChIJ3VAWNrcoDogRh8PKtE4TYzw,601 East 79th Street,Chicago,60619,,3.5,41.750136347826036,-87.61487265217383
5 Loaves Eatery,ChIJrUzQyssoDogRFdCkAy7lqDQ,405 East 75th Street,Chicago,60619,2,4.4,41.750136347826036,-87.61487265217383
Dunkin' Donuts,ChIJxR5icbQoDogRR_QFdGWXgV8,7850 South Doctor Martin Luther King Junior Drive,Chicago,60619,1,3.8,41.750136347826036,-87.61487265217383
